subject	activity	timefreq	acceleration	instrument	jerk	magnitude	variable	axis	count	average
30	WALKING	time	body	accelerometer	jerk	NA	std	X	380	-0.213450137601316
30	WALKING	time	body	accelerometer	jerk	NA	std	Y	380	-0.0922638796806053
30	WALKING	time	body	accelerometer	jerk	NA	std	Z	380	-0.477611946447368
30	WALKING	time	body	accelerometer	jerk	magnitude	mean	NA	380	-0.210723645703445
30	WALKING	time	body	accelerometer	jerk	magnitude	std	NA	380	-0.1853929908765
30	WALKING	time	gravity	accelerometer	NA	NA	mean	X	380	0.939459955921053
30	WALKING	time	gravity	accelerometer	NA	NA	mean	Y	380	-0.180805009708947
30	WALKING	time	gravity	accelerometer	NA	NA	mean	Z	380	-0.0669545052978421
30	WALKING	time	gravity	accelerometer	NA	NA	std	X	380	-0.977717305263158
30	WALKING	time	gravity	accelerometer	NA	NA	std	Y	380	-0.96685855618421
30	WALKING	time	gravity	accelerometer	NA	NA	std	Z	380	-0.9575492825
30	WALKING	time	gravity	accelerometer	NA	magnitude	mean	NA	380	-0.1500755222619
30	WALKING	time	gravity	accelerometer	NA	magnitude	std	NA	380	-0.319074724948947
30	WALKING	freq	NA	gyroscope	NA	NA	mean	X	380	-0.349276991261579
30	WALKING	freq	NA	gyroscope	NA	NA	mean	Y	380	-0.366541844897553
30	WALKING	freq	NA	gyroscope	NA	NA	mean	Z	380	-0.290126481585789
30	WALKING	freq	NA	gyroscope	NA	NA	std	X	380	-0.520507140305263
30	WALKING	freq	NA	gyroscope	NA	NA	std	Y	380	-0.336037985540263
30	WALKING	freq	NA	gyroscope	NA	NA	std	Z	380	-0.400409293168421
30	WALKING	freq	NA	gyroscope	NA	magnitude	mean	NA	380	-0.410581921279526
30	WALKING	freq	NA	gyroscope	NA	magnitude	std	NA	380	-0.49978704455
30	WALKING	freq	NA	gyroscope	jerk	magnitude	mean	NA	380	-0.500579274253737
30	WALKING	freq	NA	gyroscope	jerk	magnitude	std	NA	380	-0.513428239758421
30	WALKING	freq	body	accelerometer	NA	NA	mean	X	380	-0.266662762036842
30	WALKING	freq	body	accelerometer	NA	NA	mean	Y	380	-0.0358853684264211
30	WALKING	freq	body	accelerometer	NA	NA	mean	Z	380	-0.351027051097368
30	WALKING	freq	body	accelerometer	NA	NA	std	X	380	-0.293968803559737
30	WALKING	freq	body	accelerometer	NA	NA	std	Y	380	-0.0707563822573684
30	WALKING	freq	body	accelerometer	NA	NA	std	Z	380	-0.319080575017053
30	WALKING	freq	body	accelerometer	NA	magnitude	mean	NA	380	-0.244578515273421
30	WALKING	freq	body	accelerometer	NA	magnitude	std	NA	380	-0.472213934315789
30	WALKING	freq	body	accelerometer	jerk	NA	mean	X	380	-0.272560939190526
30	WALKING	freq	body	accelerometer	jerk	NA	mean	Y	380	-0.158819809365211
30	WALKING	freq	body	accelerometer	jerk	NA	mean	Z	380	-0.448177398823684
30	WALKING	freq	body	accelerometer	jerk	NA	std	X	380	-0.223311263052526
30	WALKING	freq	body	accelerometer	jerk	NA	std	Y	380	-0.0813301820847895
30	WALKING	freq	body	accelerometer	jerk	NA	std	Z	380	-0.505861948131579
30	WALKING	freq	body	accelerometer	jerk	magnitude	mean	NA	380	-0.187250945607211
30	WALKING	freq	body	accelerometer	jerk	magnitude	std	NA	380	-0.189562044920474
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	NA	mean	X	3	-0.194401461666667
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	NA	mean	Y	3	-0.00383230833333333
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	NA	mean	Z	3	0.113649387
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	NA	std	X	3	-0.583624003333333
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	NA	std	Y	3	-0.202153626666667
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	NA	std	Z	3	-0.29755746
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	magnitude	mean	NA	3	-0.244341765666667
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	NA	magnitude	std	NA	3	-0.260195952666667
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	NA	mean	X	3	-0.165659411
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	NA	mean	Y	3	-0.0866290353333333
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	NA	mean	Z	3	-0.0266739163333333
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	NA	std	X	3	-0.493352473333333
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	NA	std	Y	3	-0.274312363333333
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	NA	std	Z	3	-0.361998166666667
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	magnitude	mean	NA	3	-0.366805936666667
30	WALKING_DOWNSTAIRS	time	NA	gyroscope	jerk	magnitude	std	NA	3	-0.2704279
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	NA	mean	X	3	0.313907386666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	NA	mean	Y	3	-0.00172809846666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	NA	mean	Z	3	-0.105977696333333
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	NA	std	X	3	-0.102265368666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	NA	std	Y	3	-0.112367235666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	NA	std	Z	3	-0.3576261
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	magnitude	mean	NA	3	-0.102602425333333
30	WALKING_DOWNSTAIRS	time	body	accelerometer	NA	magnitude	std	NA	3	-0.117515345666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	NA	mean	X	3	0.0830330606666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	NA	mean	Y	3	0.0326242486666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	NA	mean	Z	3	-0.061312966
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	NA	std	X	3	-0.13679807
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	NA	std	Y	3	-0.160816564666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	NA	std	Z	3	-0.494057673333333
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	magnitude	mean	NA	3	-0.221433346666667
30	WALKING_DOWNSTAIRS	time	body	accelerometer	jerk	magnitude	std	NA	3	-0.132542336666667
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	NA	mean	X	3	0.945848963333333
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	NA	mean	Y	3	-0.233647423333333
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	NA	mean	Z	3	-0.0189333176666667
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	NA	std	X	3	-0.954101646666667
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	NA	std	Y	3	-0.940512746666667
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	NA	std	Z	3	-0.939972103333333
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	magnitude	mean	NA	3	-0.102602425333333
30	WALKING_DOWNSTAIRS	time	gravity	accelerometer	NA	magnitude	std	NA	3	-0.117515345666667
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	NA	mean	X	3	-0.471576616666667
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	NA	mean	Y	3	-0.129521127333333
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	NA	mean	Z	3	-0.198484116666667
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	NA	std	X	3	-0.621086486666667
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	NA	std	Y	3	-0.25919043
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	NA	std	Z	3	-0.398216456666667
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	magnitude	mean	NA	3	-0.200800377333333
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	NA	magnitude	std	NA	3	-0.443068396666667
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	jerk	magnitude	mean	NA	3	-0.26160205
30	WALKING_DOWNSTAIRS	freq	NA	gyroscope	jerk	magnitude	std	NA	3	-0.334370383333333
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	NA	mean	X	3	-0.189567463333333
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	NA	mean	Y	3	-0.108506816033333
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	NA	mean	Z	3	-0.40839522
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	NA	std	X	3	-0.0702759306666667
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	NA	std	Y	3	-0.170624936666667
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	NA	std	Z	3	-0.382385673333333
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	magnitude	mean	NA	3	-0.075882789
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	NA	magnitude	std	NA	3	-0.279130916666667
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	NA	mean	X	3	-0.166103713333333
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	NA	mean	Y	3	-0.19169529
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	NA	mean	Z	3	-0.447165506666667
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	NA	std	X	3	-0.18289866
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	NA	std	Y	3	-0.183828476
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	NA	std	Z	3	-0.539139613333333
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	magnitude	mean	NA	3	-0.0844795796666667
30	WALKING_DOWNSTAIRS	freq	body	accelerometer	jerk	magnitude	std	NA	3	-0.2023736
